"playerScore";"postPlayerScore";"bioID";"year";"tmID";"threeAccuracy";"postThreeAccuracy";"bmi";"won";"lost";"post_wins";"post_losses";"confID";"name";"playoff";"firstRound";"semis";"finals";"teams_score";"winRatio";"postWinRatio"
0.38559324641281967;-0.21057822974152002;"milleco01w";7;"WAS";0.4;0.5;20.67212770426381;;;;;"EA";"Washington Mystics";"true";"false";"false";"false";2841.7999999999997;0.5555555555555556;0.0
-0.22221029644849877;;"milleco01w";8;"WAS";0.4;;20.67212770426381;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2444.4;0.4444444444444444;
-0.5415457278124056;;"milleco01w";9;"WAS";0.2830188679245283;;20.67212770426381;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2237.4999999999995;0.2962962962962963;
0.02478236236032612;0.8804103257846037;"milleco01w";10;"ATL";0.2962962962962963;1.0;20.67212770426381;;;;;"EA";"Atlanta Dream";"true";"false";"false";"false";3007.8999999999996;0.5;0.0
-0.05817004544629527;-1.999048259717291;"milleke01w";2;"CHA";0.3684210526315789;;20.085714285714285;;;;;"EA";"Charlotte Sting";"true";"true";"true";"false";2153.3;0.6226415094339622;0.5
0.7297893497781829;-0.3477161026138989;"milleke01w";3;"CHA";0.47058823529411764;1.0;20.085714285714285;;;;;"EA";"Charlotte Sting";"true";"false";"false";"false";2312.5999999999995;0.5660377358490566;0.0
0.27740294028002094;-0.34338663224351657;"milleke01w";4;"CHA";0.4230769230769231;0.0;20.085714285714285;;;;;"EA";"Charlotte Sting";"true";"false";"false";"false";2340.2;0.5172413793103449;0.0
0.08197727691677385;;"milleke01w";5;"IND";0.4107142857142857;;20.085714285714285;;;;;"EA";"Indiana Fever";"false";"false";"false";"false";2454.1000000000004;0.42592592592592593;
0.3116591420889091;-0.2500655967115941;"milleke01w";6;"IND";0.32456140350877194;0.5294117647058824;20.085714285714285;;;;;"EA";"Indiana Fever";"true";"true";"false";"false";2354.3;0.6481481481481481;0.5
0.46610973860422944;;"milleke01w";7;"PHO";0.379746835443038;;20.085714285714285;;;;;"WE";"Phoenix Mercury";"false";"false";"false";"false";3261.5;0.48148148148148145;
0.645420820855799;0.562007177681288;"milleke01w";8;"PHO";0.38571428571428573;0.3076923076923077;20.085714285714285;;;;;"WE";"Phoenix Mercury";"true";"true";"true";"true";3271.4;0.7142857142857143;0.7777777777777778
0.2518541049420873;;"milleke01w";9;"PHO";0.38461538461538464;;20.085714285714285;;;;;"WE";"Phoenix Mercury";"false";"false";"false";"false";3145.7;0.4444444444444444;
-0.3196237456071639;;"milleke01w";10;"MIN";0.3333333333333333;;20.085714285714285;;;;;"WE";"Minnesota Lynx";"false";"false";"false";"false";2786.1;0.3888888888888889;
0.2421330087010948;-0.4836477278935273;"millsta01w";1;"WAS";;;28.994844444444446;;;;;"EA";"Washington Mystics";"true";"false";"false";"false";2287.2999999999997;0.5094339622641509;0.0
-0.5615462482477442;;"millsta01w";2;"WAS";0.0;;28.994844444444446;;;;;"EA";"Washington Mystics";"false";"false";"false";"false";2091.2999999999997;0.2641509433962264;
-3.324365653361541;;"millsta01w";3;"WAS";;;28.994844444444446;;;;;"EA";"Washington Mystics";"true";"true";"false";"false";2365.0000000000005;0.5471698113207547;0.6
-0.6388369000926424;;"millsta01w";4;"SAS";;;28.994844444444446;;;;;"WE";"San Antonio Silver Stars";"false";"false";"false";"false";2086.7000000000003;0.3793103448275862;
-0.9444743812624925;;"millsta01w";8;"DET";;;28.994844444444446;;;;;"EA";"Detroit Shock";"true";"true";"true";"false";2698.5;0.7037037037037037;0.5454545454545454
